"SiglaEmpresa";"NumeroVoo";"DI";"TipoLinha";"AeroportoOrigem";"AeroportoDestino";"PartidaPrevista";"PartidaReal";"ChegadaPrevista";"ChegadaReal";"Situacao";"Justificativa"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"18/12/2014 04:00";"18/12/2014 04:35";"18/12/2014 06:20";"18/12/2014 06:48";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"11/12/2014 04:00";"11/12/2014 04:30";"11/12/2014 06:20";"11/12/2014 06:48";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"19/12/2014 04:00";"19/12/2014 04:30";"19/12/2014 06:20";"19/12/2014 06:48";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"30/12/2014 04:00";"30/12/2014 04:31";"30/12/2014 06:20";"30/12/2014 06:47";"Realizado";"MX"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"23/12/2014 04:00";"23/12/2014 04:28";"23/12/2014 06:20";"23/12/2014 06:47";"Realizado";"AR"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"10/12/2014 04:00";"10/12/2014 04:30";"10/12/2014 06:20";"10/12/2014 06:46";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"07/12/2014 04:00";"07/12/2014 04:38";"07/12/2014 06:20";"07/12/2014 06:44";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"31/12/2014 04:00";"31/12/2014 04:34";"31/12/2014 06:20";"31/12/2014 06:44";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"04/12/2014 04:00";"04/12/2014 04:33";"04/12/2014 06:20";"04/12/2014 06:44";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"21/12/2014 04:00";"21/12/2014 04:30";"21/12/2014 06:20";"21/12/2014 06:44";"Realizado";"MA"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"12/12/2014 05:22";"12/12/2014 05:38";"12/12/2014 06:20";"12/12/2014 06:44";"Realizado";"RI"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"22/12/2014 04:00";"22/12/2014 04:30";"22/12/2014 06:20";"22/12/2014 06:43";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"09/12/2014 04:00";"09/12/2014 04:32";"09/12/2014 06:20";"09/12/2014 06:43";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"20/12/2014 04:00";"20/12/2014 04:30";"20/12/2014 06:20";"20/12/2014 06:43";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"17/12/2014 04:00";"17/12/2014 04:30";"17/12/2014 06:20";"17/12/2014 06:41";"Realizado";"MX"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"04/12/2014 05:22";"04/12/2014 05:43";"04/12/2014 06:20";"04/12/2014 06:41";"Realizado";"RA"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"08/12/2014 04:00";"08/12/2014 04:30";"08/12/2014 06:20";"08/12/2014 06:40";"Realizado";"MX"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"05/12/2014 04:00";"05/12/2014 04:36";"05/12/2014 06:20";"05/12/2014 06:39";"Realizado";"MA"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"02/12/2014 21:45";"02/12/2014 19:16";"03/12/2014 06:20";"03/12/2014 06:39";"Realizado";"AF"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"23/12/2014 05:22";"23/12/2014 05:36";"23/12/2014 06:20";"23/12/2014 06:38";"Realizado";"RI"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"13/12/2014 05:22";"13/12/2014 05:39";"13/12/2014 06:20";"13/12/2014 06:37";"Realizado";"RI"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"29/12/2014 04:00";"29/12/2014 04:25";"29/12/2014 06:20";"29/12/2014 06:35";"Realizado";"MX"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"20/12/2014 05:22";"20/12/2014 05:39";"20/12/2014 06:20";"20/12/2014 06:35";"Realizado";"RA"
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"14/12/2014 04:00";"14/12/2014 04:30";"14/12/2014 06:20";"14/12/2014 06:34";"Realizado";"MX"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"29/12/2014 21:45";"29/12/2014 19:25";"30/12/2014 06:20";"30/12/2014 06:31";"Realizado";"TD"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"23/12/2014 21:45";"23/12/2014 18:55";"24/12/2014 06:20";"24/12/2014 06:28";"Realizado";"TD"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"22/12/2014 21:45";"22/12/2014 19:07";"23/12/2014 06:20";"23/12/2014 06:26";"Realizado";"GF"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"04/12/2014 21:45";"04/12/2014 18:58";"05/12/2014 06:20";"05/12/2014 06:24";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"24/12/2014 21:45";"24/12/2014 19:18";"25/12/2014 06:20";"25/12/2014 06:24";"Realizado";"TD"
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"22/12/2014 05:15";"22/12/2014 05:15";"22/12/2014 06:20";"22/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"17/12/2014 05:15";"17/12/2014 05:15";"17/12/2014 06:20";"17/12/2014 06:20";"Realizado";"  "
"TUS";" 8473";"0";"G";"KMIA";"SBCF";"22/12/2014 00:00";"  ";"22/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"17/12/2014 05:22";"17/12/2014 05:22";"17/12/2014 06:20";"17/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"26/12/2014 04:00";"26/12/2014 04:00";"26/12/2014 06:20";"26/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"22/12/2014 05:22";"22/12/2014 05:22";"22/12/2014 06:20";"22/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"03/12/2014 05:15";"03/12/2014 05:15";"03/12/2014 06:20";"03/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"22/12/2014 04:00";"22/12/2014 04:00";"22/12/2014 06:20";"22/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"15/12/2014 05:22";"15/12/2014 05:22";"15/12/2014 06:20";"15/12/2014 06:20";"Realizado";"  "
"MAA";" 6842";"0";"G";"SBKP";"SBEG";"26/12/2014 02:50";"  ";"26/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"15/12/2014 05:15";"15/12/2014 05:15";"15/12/2014 06:20";"15/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"17/12/2014 04:00";"17/12/2014 04:00";"17/12/2014 06:20";"17/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"03/12/2014 05:22";"03/12/2014 05:22";"03/12/2014 06:20";"03/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"15/12/2014 04:00";"15/12/2014 04:00";"15/12/2014 06:20";"15/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"26/12/2014 05:22";"26/12/2014 05:22";"26/12/2014 06:20";"26/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"26/12/2014 05:15";"26/12/2014 05:15";"26/12/2014 06:20";"26/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"30/12/2014 05:22";"30/12/2014 05:22";"30/12/2014 06:20";"30/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"30/12/2014 04:00";"30/12/2014 04:00";"30/12/2014 06:20";"30/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"18/12/2014 05:15";"18/12/2014 05:15";"18/12/2014 06:20";"18/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"18/12/2014 04:00";"18/12/2014 04:00";"18/12/2014 06:20";"18/12/2014 06:20";"Realizado";"  "
"AZU";" 6989";"0";"N";"SBPJ";"SBGO";"07/12/2014 05:00";"07/12/2014 05:00";"07/12/2014 06:20";"07/12/2014 06:20";"Realizado";"  "
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"11/12/2014 21:45";"11/12/2014 19:00";"12/12/2014 06:20";"12/12/2014 06:20";"Realizado";"AT"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"06/12/2014 04:00";"06/12/2014 04:00";"06/12/2014 06:20";"06/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"31/12/2014 05:22";"31/12/2014 05:22";"31/12/2014 06:20";"31/12/2014 06:20";"Realizado";"  "
"TUS";" 8473";"0";"G";"KMIA";"SBCF";"29/12/2014 00:00";"  ";"29/12/2014 06:20";"  ";"Cancelado";"XN"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"11/12/2014 04:00";"11/12/2014 04:00";"11/12/2014 06:20";"11/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"29/12/2014 05:15";"29/12/2014 05:15";"29/12/2014 06:20";"29/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"06/12/2014 05:15";"06/12/2014 05:15";"06/12/2014 06:20";"06/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"29/12/2014 04:00";"29/12/2014 04:00";"29/12/2014 06:20";"29/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"31/12/2014 05:15";"31/12/2014 05:15";"31/12/2014 06:20";"31/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"29/12/2014 05:22";"29/12/2014 05:22";"29/12/2014 06:20";"29/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"11/12/2014 05:22";"11/12/2014 05:22";"11/12/2014 06:20";"11/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"06/12/2014 05:22";"06/12/2014 05:22";"06/12/2014 06:20";"06/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"07/12/2014 05:22";"  ";"07/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"25/12/2014 05:22";"  ";"25/12/2014 06:20";"  ";"Cancelado";"XA"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"09/12/2014 05:22";"09/12/2014 05:22";"09/12/2014 06:20";"09/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"20/12/2014 04:00";"20/12/2014 04:00";"20/12/2014 06:20";"20/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"05/12/2014 05:22";"05/12/2014 05:22";"05/12/2014 06:20";"05/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"28/12/2014 05:22";"  ";"28/12/2014 06:20";"  ";"Cancelado";"XN"
"AZU";" 6989";"0";"N";"SBPJ";"SBGO";"28/12/2014 05:00";"28/12/2014 05:00";"28/12/2014 06:20";"28/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"09/12/2014 05:15";"09/12/2014 05:15";"09/12/2014 06:20";"09/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"05/12/2014 04:00";"  ";"05/12/2014 06:20";"  ";"Cancelado";"XT"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"25/12/2014 04:00";"25/12/2014 04:00";"25/12/2014 06:20";"25/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"09/12/2014 04:00";"09/12/2014 03:49";"09/12/2014 06:20";"09/12/2014 06:20";"Realizado";"AT"
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"25/12/2014 05:15";"25/12/2014 05:15";"25/12/2014 06:20";"25/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"20/12/2014 05:15";"20/12/2014 05:15";"20/12/2014 06:20";"20/12/2014 06:20";"Realizado";"  "
"GLO";" 1871";"0";"N";"SBCY";"SBGR";"25/12/2014 04:00";"  ";"25/12/2014 06:20";"  ";"Cancelado";"XA"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"02/12/2014 04:00";"02/12/2014 04:00";"02/12/2014 06:20";"02/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"02/12/2014 05:22";"02/12/2014 05:22";"02/12/2014 06:20";"02/12/2014 06:20";"Realizado";"  "
"MAA";" 6842";"0";"G";"SBKP";"SBEG";"05/12/2014 02:50";"  ";"05/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"02/12/2014 05:15";"02/12/2014 05:15";"02/12/2014 06:20";"02/12/2014 06:20";"Realizado";"  "
"AZU";" 6989";"0";"N";"SBPJ";"SBGO";"21/12/2014 05:00";"21/12/2014 05:00";"21/12/2014 06:20";"21/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"27/12/2014 05:15";"27/12/2014 05:15";"27/12/2014 06:20";"27/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"24/12/2014 04:00";"  ";"24/12/2014 06:20";"  ";"Cancelado";"XN"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"27/12/2014 21:45";"27/12/2014 21:45";"28/12/2014 06:20";"28/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"04/12/2014 04:00";"04/12/2014 04:00";"04/12/2014 06:20";"04/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"24/12/2014 05:22";"24/12/2014 05:22";"24/12/2014 06:20";"24/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"04/12/2014 05:15";"04/12/2014 05:15";"04/12/2014 06:20";"04/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"21/12/2014 05:22";"  ";"21/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"14/12/2014 05:22";"  ";"14/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"27/12/2014 05:22";"27/12/2014 05:22";"27/12/2014 06:20";"27/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"12/12/2014 05:15";"12/12/2014 05:15";"12/12/2014 06:20";"12/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"12/12/2014 04:00";"12/12/2014 04:00";"12/12/2014 06:20";"12/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"10/12/2014 05:15";"10/12/2014 05:15";"10/12/2014 06:20";"10/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"10/12/2014 04:00";"10/12/2014 04:00";"10/12/2014 06:20";"10/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"13/12/2014 04:00";"13/12/2014 04:00";"13/12/2014 06:20";"13/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"10/12/2014 05:22";"10/12/2014 05:22";"10/12/2014 06:20";"10/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"13/12/2014 05:15";"  ";"13/12/2014 06:20";"  ";"Cancelado";"XO"
"MAA";" 6842";"0";"G";"SBKP";"SBEG";"12/12/2014 02:50";"  ";"12/12/2014 06:20";"  ";"Cancelado";"XN"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"01/12/2014 21:45";"01/12/2014 21:45";"02/12/2014 06:20";"02/12/2014 06:20";"Realizado";"  "
"MAA";" 6372";"0";"G";"SEGU";"SKBO";"01/12/2014 05:30";"  ";"01/12/2014 06:20";"  ";"Cancelado";"XN"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"01/12/2014 04:00";"01/12/2014 04:00";"01/12/2014 06:20";"01/12/2014 06:20";"Realizado";"  "
"TUS";" 8473";"0";"G";"KMIA";"SBCF";"01/12/2014 00:00";"  ";"01/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"01/12/2014 05:22";"01/12/2014 05:22";"01/12/2014 06:20";"01/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"01/12/2014 05:15";"01/12/2014 05:15";"01/12/2014 06:20";"01/12/2014 06:20";"Realizado";"  "
"TUS";" 8473";"0";"G";"KMIA";"SBCF";"08/12/2014 00:00";"  ";"08/12/2014 06:20";"  ";"Cancelado";"XN"
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"08/12/2014 05:15";"08/12/2014 05:15";"08/12/2014 06:20";"08/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"16/12/2014 05:22";"16/12/2014 05:22";"16/12/2014 06:20";"16/12/2014 06:20";"Realizado";"  "
"GLO";" 1837";"0";"N";"SBBE";"SBMA";"08/12/2014 05:22";"08/12/2014 05:22";"08/12/2014 06:20";"08/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"16/12/2014 04:00";"16/12/2014 04:00";"16/12/2014 06:20";"16/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"16/12/2014 05:15";"16/12/2014 05:15";"16/12/2014 06:20";"16/12/2014 06:20";"Realizado";"  "
"GLO";" 1141";"0";"N";"SBLO";"SBSP";"19/12/2014 05:15";"19/12/2014 05:15";"19/12/2014 06:20";"19/12/2014 06:20";"Realizado";"  "
"MAA";" 6842";"0";"G";"SBKP";"SBEG";"19/12/2014 02:50";"  ";"19/12/2014 06:20";"  ";"Cancelado";"XN"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"19/12/2014 04:00";"19/12/2014 04:00";"19/12/2014 06:20";"19/12/2014 06:20";"Realizado";"  "
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"08/12/2014 04:00";"08/12/2014 04:00";"08/12/2014 06:20";"08/12/2014 06:20";"Realizado";"  "
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"12/12/2014 21:45";"12/12/2014 19:00";"13/12/2014 06:20";"13/12/2014 06:19";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"20/12/2014 21:45";"20/12/2014 19:05";"21/12/2014 06:20";"21/12/2014 06:16";"Realizado";"AS"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"05/12/2014 21:45";"05/12/2014 18:57";"06/12/2014 06:20";"06/12/2014 06:16";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"19/12/2014 21:45";"19/12/2014 18:56";"20/12/2014 06:20";"20/12/2014 06:15";"Realizado";"MX"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"07/12/2014 21:45";"07/12/2014 18:57";"08/12/2014 06:20";"08/12/2014 06:14";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"10/12/2014 21:45";"10/12/2014 18:55";"11/12/2014 06:20";"11/12/2014 06:14";"Realizado";"AT"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"03/12/2014 04:00";"03/12/2014 03:48";"03/12/2014 06:20";"03/12/2014 06:12";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"06/12/2014 21:45";"06/12/2014 18:57";"07/12/2014 06:20";"07/12/2014 06:12";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"16/12/2014 21:45";"16/12/2014 18:45";"17/12/2014 06:20";"17/12/2014 06:12";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"15/12/2014 21:45";"15/12/2014 18:45";"16/12/2014 06:20";"16/12/2014 06:11";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"09/12/2014 21:45";"09/12/2014 18:54";"10/12/2014 06:20";"10/12/2014 06:11";"Realizado";"AT"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"27/12/2014 04:00";"27/12/2014 03:49";"27/12/2014 06:20";"27/12/2014 06:11";"Realizado";"AT"
"TAM";" 3093";"0";"N";"SBAR";"SBRJ";"31/12/2014 04:00";"31/12/2014 03:47";"31/12/2014 06:20";"31/12/2014 06:09";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"08/12/2014 21:45";"08/12/2014 18:57";"09/12/2014 06:20";"09/12/2014 06:09";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"17/12/2014 21:45";"17/12/2014 18:41";"18/12/2014 06:20";"18/12/2014 06:07";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"18/12/2014 21:45";"18/12/2014 18:57";"19/12/2014 06:20";"19/12/2014 06:07";"Realizado";"AF"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"14/12/2014 21:45";"14/12/2014 18:42";"15/12/2014 06:20";"15/12/2014 06:02";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"25/12/2014 21:45";"25/12/2014 18:48";"26/12/2014 06:20";"26/12/2014 06:01";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"26/12/2014 21:45";"26/12/2014 18:31";"27/12/2014 06:20";"27/12/2014 05:53";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"13/12/2014 21:45";"13/12/2014 18:34";"14/12/2014 06:20";"14/12/2014 05:52";"Realizado";"AT"
"AZU";" 8705";"0";"I";"KFLL";"SBKP";"31/12/2014 21:45";"31/12/2014 18:36";"01/01/2015 06:20";"01/01/2015 05:51";"Realizado";"AT"
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"04/12/2014 05:20";"04/12/2014 06:20";"04/12/2014 06:21";"04/12/2014 07:18";"Realizado";"TD"
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"17/12/2014 05:20";"17/12/2014 05:20";"17/12/2014 06:21";"17/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"22/12/2014 05:20";"22/12/2014 05:20";"22/12/2014 06:21";"22/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"03/12/2014 05:20";"03/12/2014 05:20";"03/12/2014 06:21";"03/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"26/12/2014 05:20";"26/12/2014 05:20";"26/12/2014 06:21";"26/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"15/12/2014 05:20";"15/12/2014 05:20";"15/12/2014 06:21";"15/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"30/12/2014 05:20";"30/12/2014 05:20";"30/12/2014 06:21";"30/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"18/12/2014 05:20";"18/12/2014 05:20";"18/12/2014 06:21";"18/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"07/12/2014 05:20";"07/12/2014 05:20";"07/12/2014 06:21";"07/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"31/12/2014 05:20";"  ";"31/12/2014 06:21";"  ";"Cancelado";"XN"
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"11/12/2014 05:20";"11/12/2014 05:20";"11/12/2014 06:21";"11/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"29/12/2014 05:20";"29/12/2014 05:20";"29/12/2014 06:21";"29/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"06/12/2014 05:20";"06/12/2014 05:20";"06/12/2014 06:21";"06/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"20/12/2014 05:20";"20/12/2014 05:20";"20/12/2014 06:21";"20/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"25/12/2014 05:20";"25/12/2014 05:20";"25/12/2014 06:21";"25/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"05/12/2014 05:20";"05/12/2014 05:20";"05/12/2014 06:21";"05/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"28/12/2014 05:20";"28/12/2014 05:20";"28/12/2014 06:21";"28/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"09/12/2014 05:20";"09/12/2014 05:20";"09/12/2014 06:21";"09/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"02/12/2014 05:20";"02/12/2014 05:20";"02/12/2014 06:21";"02/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"14/12/2014 05:20";"14/12/2014 05:20";"14/12/2014 06:21";"14/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"21/12/2014 05:20";"21/12/2014 05:20";"21/12/2014 06:21";"21/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"27/12/2014 05:20";"27/12/2014 05:20";"27/12/2014 06:21";"27/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"24/12/2014 05:20";"24/12/2014 05:20";"24/12/2014 06:21";"24/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"12/12/2014 05:20";"12/12/2014 05:20";"12/12/2014 06:21";"12/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"13/12/2014 05:20";"13/12/2014 05:20";"13/12/2014 06:21";"13/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"10/12/2014 05:20";"10/12/2014 05:20";"10/12/2014 06:21";"10/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"01/12/2014 05:20";"01/12/2014 05:20";"01/12/2014 06:21";"01/12/2014 06:21";"Realizado";"  "
"GLO";" 1076";"0";"N";"SBFI";"SBCT";"23/12/2014 05:20";"23/12/2014 05:20";"23/12/2014 06:21";"23/12/2014 06:21";"Realizado";"  "
